CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
Union,ErrorReturn,1754133403675583792,1754133403780801219,1754133403780808369,1754133403780808479,105
Union,ErrorReturn,1754133403780846887,1754133403886060710,1754133403886067907,1754133403886068013,105
Union,ErrorReturn,1754133403886113122,1754133403991314087,1754133403991321877,1754133403991322228,105
Union,ErrorReturn,1754133403991373519,1754133406112560315,1754133406112571617,1754133406112572191,2121
Union,ErrorReturn,1754133406112663232,1754133408233878825,1754133408233889310,1754133408233889838,2121
Union,ErrorReturn,1754133408233977419,1754133410355088613,1754133410355102223,1754133410355102360,2121
Union,ErrorReturn,1754133410355256677,1754133412476454955,1754133412476467587,1754133412476468268,2121
Union,ErrorReturn,1754133412476562688,1754133414597760450,1754133414597771947,1754133414597772836,2121
Union,ErrorReturn,1754133414597865112,1754133418919063435,1754133418919076240,1754133418919076901,4321
Union,ErrorReturn,1754133418919231907,1754133423240351248,1754133423240366069,1754133423240366741,4321
Union,ErrorReturn,1754133423240533671,1754133427561732972,1754133427561744612,1754133427561745446,4321
Union,ErrorReturn,1754133427561809252,1754133431883012945,1754133431883024417,1754133431883025047,4321
Union,ErrorReturn,1754133431883152798,1754133436204333698,1754133436204345073,1754133436204345920,4321
Union,Exception,1754133436204490087,NA,NA,1754133463599773730,NA
Union,Exception,1754133463599784757,NA,NA,1754133491430784299,NA
Union,Exception,1754133491430791491,NA,NA,1754133519212991215,NA
Union,Exception,1754133519213000499,NA,NA,1754133546860813444,NA
Union,Exception,1754133546860819465,NA,NA,1754133574613220087,NA
Union,Exception,1754133574613284016,1754133574623463533,1754133574623472582,1754133574623496386,10
Union,Exception,1754133574623519576,1754133574633705882,1754133574633713707,1754133574633719087,10
Union,Exception,1754133574633751961,1754133574643844103,1754133574643851380,1754133574643854693,10
Union,Exception,1754133574643889239,1754133574653974626,1754133574653982278,1754133574653987246,10
Union,Exception,1754133574654022069,1754133574664118764,1754133574664126528,1754133574664131753,10
Union,Exception,1754133574664163576,1754133574769336200,1754133574769344254,1754133574769350035,105
Union,Exception,1754133574769381260,1754133574874563140,1754133574874571004,1754133574874589182,105
Union,Exception,1754133574874617593,1754133574979717115,1754133574979724734,1754133574979729858,105
Union,Exception,1754133574979764035,1754133575084954303,1754133575084961847,1754133575084967098,105
Union,Exception,1754133575085008849,1754133575190179024,1754133575190186857,1754133575190193614,105
Union,Exception,1754133575190232895,1754133577311342073,1754133577311352842,1754133577311364425,2121
Union,Exception,1754133577311430754,1754133579432636019,1754133579432647657,1754133579432660110,2121
Union,Exception,1754133579432742789,1754133581553974067,1754133581553987067,1754133581553999107,2121
Union,Exception,1754133581554194873,1754133583675307638,1754133583675321414,1754133583675350039,2121
Union,Exception,1754133583675406343,1754133585796586954,1754133585796601817,1754133585796627139,2121
Union,Exception,1754133585796688216,1754133590117851209,1754133590117862965,1754133590117888121,4321
Union,Exception,1754133590117949410,1754133594439095414,1754133594439107473,1754133594439131726,4321
Union,Exception,1754133594439199453,1754133598760401527,1754133598760414959,1754133598760443137,4321
Union,Exception,1754133598760502654,1754133603081744557,1754133603081755016,1754133603081780255,4321
Union,Exception,1754133603081843629,1754133607403017863,1754133607403029609,1754133607403044336,4321
