CancelType,CleanupType,ExecutionStarted,CancelRegistered,CancelInitiated,ExecutionFinished,CancelDelayMs
Interval,Exception,1753271989679693593,1753271989689873708,1753271989696349534,1753271989696374071,10
Interval,Exception,1753271989696391461,1753271989706488154,1753271989713068680,1753271989713073570,10
Interval,Exception,1753271989713088227,1753271989723164314,1753271989729767769,1753271989729772522,10
Interval,Exception,1753271989729784450,1753271989739858663,1753271989746466548,1753271989746475272,10
Interval,Exception,1753271989746488882,1753271989756561813,1753271989763169439,1753271989763174337,10
Interval,Exception,1753271989763186850,1753271989868298639,1753271989880030497,1753271989880033415,105
Interval,Exception,1753271989880046323,1753271989985160929,1753271989996889237,1753271989996893733,105
Interval,Exception,1753271989996905102,1753271990102018599,1753271990113749937,1753271990113752788,105
Interval,Exception,1753271990113764638,1753271990218878897,1753271990230608910,1753271990230611838,105
Interval,Exception,1753271990230624411,1753271990335733523,1753271990347467876,1753271990347470733,105
Interval,Exception,1753271990347482436,1753271992468673112,1753271992484259428,1753271992484264158,2121
Interval,Exception,1753271992484294380,1753271994605415369,1753271994621054245,1753271994621059730,2121
Interval,Exception,1753271994621079180,1753271996742189850,1753271996757849464,1753271996757855408,2121
Interval,Exception,1753271996757870384,1753271998879063891,1753271998894645176,1753271998894651967,2121
Interval,Exception,1753271998894681015,1753272001015795405,1753272001031441251,1753272001031446456,2121
Interval,Exception,1753272001031477662,1753272005352677499,1753272005355107850,1753272005355117172,4321
Interval,Exception,1753272005355134624,1753272009676322394,1753272009678778672,1753272009678785969,4321
Interval,Exception,1753272009678806320,1753272014000011807,1753272014002448022,1753272014002454199,4321
Interval,Exception,1753272014002471492,1753272018323675080,1753272018326111231,1753272018326119176,4321
Interval,Exception,1753272018326139059,1753272022647360904,1753272022649781192,1753272022649788019,4321
Union,ErrorReturn,1753272022649808905,NA,NA,1753272049499713852,NA
Union,ErrorReturn,1753272049499718757,NA,NA,1753272076397311432,NA
Union,ErrorReturn,1753272076397316834,NA,NA,1753272103169987997,NA
Union,ErrorReturn,1753272103169993080,NA,NA,1753272129833961628,NA
Union,ErrorReturn,1753272129833965448,NA,NA,1753272156310178341,NA
Union,ErrorReturn,1753272156310228208,1753272156320409083,1753272156320419117,1753272156320419257,10
Union,ErrorReturn,1753272156320464351,1753272156330651966,1753272156330659580,1753272156330659732,10
Union,ErrorReturn,1753272156330710256,1753272156340800204,1753272156340807121,1753272156340807215,10
Union,ErrorReturn,1753272156340844526,1753272156351021577,1753272156351029090,1753272156351029193,10
Union,ErrorReturn,1753272156351077468,1753272156361167148,1753272156361174355,1753272156361174458,10
Union,ErrorReturn,1753272156361207355,1753272156466315523,1753272156466323394,1753272156466323512,105
Union,ErrorReturn,1753272156466359047,1753272156571568593,1753272156571576332,1753272156571576433,105
Union,ErrorReturn,1753272156571613086,1753272156676805830,1753272156676815241,1753272156676815333,105
Union,ErrorReturn,1753272156676851380,1753272156782064990,1753272156782072839,1753272156782072931,105
Union,ErrorReturn,1753272156782106023,1753272156887294588,1753272156887302409,1753272156887302522,105
Union,ErrorReturn,1753272156887336934,1753272159008525387,1753272159008538288,1753272159008538646,2121
Union,ErrorReturn,1753272159008600140,1753272161129784188,1753272161129796676,1753272161129796741,2121
Union,ErrorReturn,1753272161130028060,1753272163251271319,1753272163251280134,1753272163251280283,2121
Union,ErrorReturn,1753272163251411171,1753272165372517336,1753272165372526019,1753272165372526431,2121
Union,ErrorReturn,1753272165372663787,1753272167493765636,1753272167493775297,1753272167493775502,2121
Union,ErrorReturn,1753272167493818082,1753272171815030675,1753272171815042850,1753272171815043255,4321
Union,ErrorReturn,1753272171815130387,1753272176136349708,1753272176136359933,1753272176136360332,4321
Union,ErrorReturn,1753272176136430064,1753272180457627103,1753272180457642382,1753272180457643141,4321
Union,ErrorReturn,1753272180457715119,1753272184778895309,1753272184778907365,1753272184778907647,4321
Union,ErrorReturn,1753272184778967780,1753272189100172051,1753272189100182388,1753272189100182533,4321
Union,Exception,1753272189100239488,NA,NA,1753272219459815585,NA
Union,Exception,1753272219459822992,NA,NA,1753272249800066440,NA
Union,Exception,1753272249800073464,NA,NA,1753272279957135070,NA
Union,Exception,1753272279957139506,NA,NA,1753272310245307994,NA
Union,Exception,1753272310245311883,NA,NA,1753272339319306813,NA
Union,Exception,1753272339319354481,1753272339329530717,1753272339329540017,1753272339329567521,10
Union,Exception,1753272339329584894,1753272339339770497,1753272339339778897,1753272339339782225,10
Union,Exception,1753272339339924106,1753272339350014170,1753272339350021793,1753272339350028474,10
Union,Exception,1753272339350203717,1753272339360310486,1753272339360320854,1753272339360327452,10
Union,Exception,1753272339360477855,1753272339370566810,1753272339370574625,1753272339370581269,10
Union,Exception,1753272339370722820,1753272339475829850,1753272339475837457,1753272339475846123,105
Union,Exception,1753272339476020310,1753272339581245157,1753272339581257387,1753272339581266689,105
Union,Exception,1753272339581397203,1753272339686573932,1753272339686582407,1753272339686589079,105
Union,Exception,1753272339686618415,1753272339791806258,1753272339791813896,1753272339791817205,105
Union,Exception,1753272339791849196,1753272339897031715,1753272339897039963,1753272339897044539,105
Union,Exception,1753272339897074934,1753272342018262302,1753272342018269654,1753272342018273840,2121
Union,Exception,1753272342018306836,1753272344139543161,1753272344139551853,1753272344139566955,2121
Union,Exception,1753272344139604831,1753272346260794274,1753272346260804006,1753272346260822736,2121
Union,Exception,1753272346260885252,1753272348382010766,1753272348382018390,1753272348382025083,2121
Union,Exception,1753272348382063340,1753272350503261738,1753272350503271858,1753272350503294550,2121
Union,Exception,1753272350503329018,1753272354824526269,1753272354824540249,1753272354824563313,4321
Union,Exception,1753272354824605473,1753272359145796379,1753272359145806679,1753272359145830038,4321
Union,Exception,1753272359145892040,1753272363467109342,1753272363467119417,1753272363467141772,4321
Union,Exception,1753272363467199804,1753272367788395821,1753272367788404975,1753272367788426651,4321
Union,Exception,1753272367788475657,1753272372109675574,1753272372109684683,1753272372109704825,4321
